ProductName,Vendor,ClassType,CommonCode,BeverageType,Size,VendorNumber,ClassID,ClassTypeName,ClassTypeNo,Brand,CommonCodeName,CommonCodeNo,Listed_NonListed,PackSize,PackSizeInd,Bottles
360 MADAGASCAR VANILLA FLAVORED VODKA - OTHER FL VODK - 750 ML,MCCORMICK DIST  ( 4570 ),OTHER FL VODK  ( 7135 ),360 MD VNLLA VDK  ( 1174679 ),Spirit,750 ML,4570,Cordials,OTHER FL VODK,7135,360 MADAGASCAR VANILLA FLAVORED VODKA,360 MD VNLLA VDK,1174679,Non-Listed,12,Actual,2
360 MANDARIN ORANGE FLAVORED VODKA - ORNGE FL VODK - 750 ML,MCCORMICK DIST  ( 4570 ),ORNGE FL VODK  ( 7131 ),360 MND ORNG VK  ( 1174680 ),Spirit,750 ML,4570,Cordials,ORNGE FL VODK,7131,360 MANDARIN ORANGE FLAVORED VODKA,360 MND ORNG VK,1174680,Non-Listed,12,Actual,1
360 RED RASPBERRY FLAVORED VODKA - OTHER FL VODK - 50 ML,MCCORMICK DIST  ( 4570 ),OTHER FL VODK  ( 7135 ),360 RD RSPBRY VK  ( 1179139 ),Spirit,50 ML,4570,Cordials,OTHER FL VODK,7135,360 RED RASPBERRY FLAVORED VODKA,360 RD RSPBRY VK,1179139,Non-Listed,60,Actual,2
360 RED RASPBERRY FLAVORED VODKA - OTHER FL VODK - 750 ML,MCCORMICK DIST  ( 4570 ),OTHER FL VODK  ( 7135 ),360 RD RSPBRY VK  ( 1179139 ),Spirit,750 ML,4570,Cordials,OTHER FL VODK,7135,360 RED RASPBERRY FLAVORED VODKA,360 RD RSPBRY VK,1179139,Listed,12,Actual,70
360 RED RASPBERRY FLAVORED VODKA - OTHER FL VODK - 750 ML,MCCORMICK DIST  ( 4570 ),OTHER FL VODK  ( 7135 ),360 RD RSPBRY VK  ( 1179139 ),Spirit,750 ML,4570,Cordials,OTHER FL VODK,7135,360 RED RASPBERRY FLAVORED VODKA,360 RD RSPBRY VK,1179139,Listed,12,Actual,128
360 SORRENTO LEMON FLAVORED VODKA - OTHER FL VODK - 750 ML,MCCORMICK DIST  ( 4570 ),OTHER FL VODK  ( 7135 ),360 SRRNT LMN VK  ( 1174985 ),Spirit,750 ML,4570,Cordials,OTHER FL VODK,7135,360 SORRENTO LEMON FLAVORED VODKA,360 SRRNT LMN VK,1174985,Listed,12,Actual,242
360 VODKA - VODKA 80 PRF - 1.75 LTR,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,1.75 LTR,4570,Vodka,VODKA 80 PRF,3100,360 VODKA,360 VODKA 80,1078500,Listed,6,Actual,166
360 VODKA - VODKA 80 PRF - 1.75 LTR,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,1.75 LTR,4570,Vodka,VODKA 80 PRF,3100,360 VODKA,360 VODKA 80,1078500,Listed,6,Actual,192
360 VODKA - VODKA 80 PRF - 750 ML,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,750 ML,4570,Vodka,VODKA 80 PRF,3100,360 VODKA,360 VODKA 80,1078500,Non-Listed,12,Actual,1
360 VODKA - VODKA 80 PRF - 750 ML,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,750 ML,4570,Vodka,VODKA 80 PRF,3100,360 VODKA,360 VODKA 80,1078500,Non-Listed,12,Actual,11
360 VODKA FLEXIBLE POUCH - VODKA 80 PRF - 100 ML,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,100 ML,4570,Vodka,VODKA 80 PRF,3100,360 VODKA FLEXIBLE POUCH,360 VODKA 80,1078500,Non-Listed,48,Actual,11
360 VODKA FLEXIBLE POUCH - VODKA 80 PRF - 100 ML,MCCORMICK DIST  ( 4570 ),VODKA 80 PRF  ( 3100 ),360 VODKA 80  ( 1078500 ),Spirit,100 ML,4570,Vodka,VODKA 80 PRF,3100,360 VODKA FLEXIBLE POUCH,360 VODKA 80,1078500,Non-Listed,48,Actual,12
42 BELOW NEW ZEALAND - VODKA IMPORTD - 750 ML,BACARDI USA INC  ( 530 ),VODKA IMPORTD  ( 3200 ),42 BELOW VK 84  ( 977900 ),Spirit,750 ML,530,Vodka,VODKA IMPORTD,3200,42 BELOW NEW ZEALAND,42 BELOW VK 84,977900,Non-Listed,12,Actual,1
42 BELOW NEW ZEALAND - VODKA IMPORTD - 750 ML,BACARDI USA INC  ( 530 ),VODKA IMPORTD  ( 3200 ),42 BELOW VK 84  ( 977900 ),Spirit,750 ML,530,Vodka,VODKA IMPORTD,3200,42 BELOW NEW ZEALAND,42 BELOW VK 84,977900,Non-Listed,12,Actual,2
9 CASKS 8 YEAR OLD OAK BARREL AGED RUM - RUM VIRG ISLS - 750 ML,MANGO BOTTLING  ( 4369 ),RUM VIRG ISLS  ( 4120 ),9 CSKS 8Y BA RUM  ( 1185034 ),Spirit,750 ML,4369,Rum,RUM VIRG ISLS,4120,9 CASKS 8 YEAR OLD OAK BARREL AGED RUM,9 CSKS 8Y BA RUM,1185034,Non-Listed,3,Actual,3
901 SILVER TEQUILA 100% BLUE AGAVE - IM TEQ WHITE - 750 ML,BEAM SUNTORY  ( 680 ),IM TEQ WHITE  ( 7216 ),901 SLVR TEQ  ( 1174052 ),Spirit,750 ML,680,Tequila,IM TEQ WHITE,7216,901 SILVER TEQUILA 100% BLUE AGAVE,901 SLVR TEQ,1174052,Listed,6,Actual,75
901 SILVER TEQUILA 100% BLUE AGAVE - IM TEQ WHITE - 750 ML,BEAM SUNTORY  ( 680 ),IM TEQ WHITE  ( 7216 ),901 SLVR TEQ  ( 1174052 ),Spirit,750 ML,680,Tequila,IM TEQ WHITE,7216,901 SILVER TEQUILA 100% BLUE AGAVE,901 SLVR TEQ,1174052,Listed,6,Actual,219
99 4-FLAVOR COUNTER UNIT:APL/BNA/BKB/CNM - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 COMBO PACK  ( 947300 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 4-FLAVOR COUNTER UNIT:APL/BNA/BKB/CNM,99 COMBO PACK,947300,Non-Listed,60,Actual,120
99 4-FLAVOR COUNTER UNIT:APL/BNA/BKB/CNM - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 COMBO PACK  ( 947300 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 4-FLAVOR COUNTER UNIT:APL/BNA/BKB/CNM,99 COMBO PACK,947300,Non-Listed,60,Actual,240
99 APPLES SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 APPLES SNPS  ( 937600 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 APPLES SCHNAPPS,99 APPLES SNPS,937600,Non-Listed,12,Actual,14
99 APPLES SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 APPLES SNPS  ( 937600 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 APPLES SCHNAPPS,99 APPLES SNPS,937600,Non-Listed,12,Actual,41
99 BANANAS SCHNAPPS - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 BANANAS SNPS  ( 826900 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 BANANAS SCHNAPPS,99 BANANAS SNPS,826900,Listed,120,Actual,6483
99 BANANAS SCHNAPPS - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 BANANAS SNPS  ( 826900 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 BANANAS SCHNAPPS,99 BANANAS SNPS,826900,Listed,120,Actual,8423
99 BANANAS SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 BANANAS SNPS  ( 826900 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 BANANAS SCHNAPPS,99 BANANAS SNPS,826900,Listed,12,Actual,394
99 BANANAS SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 BANANAS SNPS  ( 826900 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 BANANAS SCHNAPPS,99 BANANAS SNPS,826900,Listed,12,Actual,718
99 PEACHES SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 PEACH  ( 1019777 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 PEACHES SCHNAPPS,99 PEACH,1019777,Non-Listed,12,Actual,26
99 PEACHES SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 PEACH  ( 1019777 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 PEACHES SCHNAPPS,99 PEACH,1019777,Non-Listed,12,Actual,27
99 SCHNAPP RNBW BAN/WTRM/APL/CHRY/PCH/GP - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 COMBO PACK  ( 947300 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 SCHNAPP RNBW BAN/WTRM/APL/CHRY/PCH/GP,99 COMBO PACK,947300,Non-Listed,60,Actual,600
99 SCHNAPP RNBW BAN/WTRM/APL/CHRY/PCH/GP - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 COMBO PACK  ( 947300 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 SCHNAPP RNBW BAN/WTRM/APL/CHRY/PCH/GP,99 COMBO PACK,947300,Non-Listed,60,Actual,720
99 WATERMELON SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WATERMELON SN  ( 1177063 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WATERMELON SCHNAPPS,99 WATERMELON SN,1177063,Non-Listed,12,Actual,172
99 WATERMELON SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WATERMELON SN  ( 1177063 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WATERMELON SCHNAPPS,99 WATERMELON SN,1177063,Non-Listed,12,Actual,216
99 WHIPPED CREAM FLAVOR SCHNAPPS - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WHIPPED CREAM  ( 1178247 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WHIPPED CREAM FLAVOR SCHNAPPS,99 WHIPPED CREAM,1178247,Non-Listed,120,Actual,20
99 WHIPPED CREAM FLAVOR SCHNAPPS - OTHER SCHNAPP - 50 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WHIPPED CREAM  ( 1178247 ),Spirit,50 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WHIPPED CREAM FLAVOR SCHNAPPS,99 WHIPPED CREAM,1178247,Non-Listed,120,Actual,59
99 WHIPPED CREAM FLAVOR SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WHIPPED CREAM  ( 1178247 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WHIPPED CREAM FLAVOR SCHNAPPS,99 WHIPPED CREAM,1178247,Non-Listed,12,Actual,65
99 WHIPPED CREAM FLAVOR SCHNAPPS - OTHER SCHNAPP - 750 ML,SAZERAC N AMRCA  ( 6612 ),OTHER SCHNAPP  ( 7164 ),99 WHIPPED CREAM  ( 1178247 ),Spirit,750 ML,6612,Cordials,OTHER SCHNAPP,7164,99 WHIPPED CREAM FLAVOR SCHNAPPS,99 WHIPPED CREAM,1178247,Non-Listed,12,Actual,137
A H HIRSCH SELECTION RESERVE SMALL BATCH - STRT BOURBON - 750 ML,ANCHOR DISTLLNG  ( 326 ),STRT BOURBON  ( 1120 ),HIRSCH SM BATCHC  ( 1170190 ),Spirit,750 ML,326,Whiskey,STRT BOURBON,1120,A H HIRSCH SELECTION RESERVE SMALL BATCH,HIRSCH SM BATCHC,1170190,Listed,6,Actual,71
ABERFELDY 12 YEAR SINGLE MALT SCOTCH WKY - SCTCH BTL FGN - 750 ML,BACARDI USA INC  ( 530 ),SCTCH BTL FGN  ( 1200 ),ABERFELDY 12Y 80  ( 1019239 ),Spirit,750 ML,530,Whiskey,SCTCH BTL FGN,1200,ABERFELDY 12 YEAR SINGLE MALT SCOTCH WKY,ABERFELDY 12Y 80,1019239,Non-Listed,6,Actual,9
ABERFELDY 12 YEAR SINGLE MALT SCOTCH WKY - SCTCH BTL FGN - 750 ML,BACARDI USA INC  ( 530 ),SCTCH BTL FGN  ( 1200 ),ABERFELDY 12Y 80  ( 1019239 ),Spirit,750 ML,530,Whiskey,SCTCH BTL FGN,1200,ABERFELDY 12 YEAR SINGLE MALT SCOTCH WKY,ABERFELDY 12Y 80,1019239,Non-Listed,6,Actual,10
ABERLOUR A'BUNDADH SINGLE MALT SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR ABNDACH  ( 86210 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR A'BUNDADH SINGLE MALT SCOTCH,ABERLOUR ABNDACH,86210,Non-Listed,6,Actual,6
ABERLOUR A'BUNDADH SINGLE MALT SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR ABNDACH  ( 86210 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR A'BUNDADH SINGLE MALT SCOTCH,ABERLOUR ABNDACH,86210,Non-Listed,6,Actual,7
ABERLOUR GLENLIVET 12 YEAR OLD SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR GLVT 12  ( 86200 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR GLENLIVET 12 YEAR OLD SCOTCH,ABERLOUR GLVT 12,86200,Non-Listed,6,Actual,17
ABERLOUR GLENLIVET 12 YEAR OLD SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR GLVT 12  ( 86200 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR GLENLIVET 12 YEAR OLD SCOTCH,ABERLOUR GLVT 12,86200,Non-Listed,6,Actual,40
ABERLOUR GLENLIVET 16 YEAR OLD SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR GLVT 16  ( 1019782 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR GLENLIVET 16 YEAR OLD SCOTCH,ABERLOUR GLVT 16,1019782,Non-Listed,6,Actual,3
ABERLOUR GLENLIVET 16 YEAR OLD SCOTCH - SCTCH BTL FGN - 750 ML,PERNOD RCRD USA  ( 5903 ),SCTCH BTL FGN  ( 1200 ),ABERLOUR GLVT 16  ( 1019782 ),Spirit,750 ML,5903,Whiskey,SCTCH BTL FGN,1200,ABERLOUR GLENLIVET 16 YEAR OLD SCOTCH,ABERLOUR GLVT 16,1019782,Non-Listed,6,Actual,20
ABRAHAM BOWMAN LIMITED DOUBLE BARREL BBN - MISC US WHSKY - 750 ML,SAZERAC COMPANY  ( 6610 ),MISC US WHSKY  ( 1183 ),BOWMANS LE DBL B  ( 1185456 ),Spirit,750 ML,6610,Whiskey,MISC US WHSKY,1183,ABRAHAM BOWMAN LIMITED DOUBLE BARREL BBN,BOWMANS LE DBL B,1185456,Non-Listed,6,Actual,24
ABSENTE (ANISE) - IM OTH SPCLTS - 750 ML,CRILLON  ( 1780 ),IM OTH SPCLTS  ( 7215 ),ABSENTE LIQUEUR  ( 905000 ),Spirit,750 ML,1780,Cordials,IM OTH SPCLTS,7215,ABSENTE (ANISE),ABSENTE LIQUEUR,905000,Non-Listed,12,Actual,5
ABSENTE (ANISE) - IM OTH SPCLTS - 750 ML,CRILLON  ( 1780 ),IM OTH SPCLTS  ( 7215 ),ABSENTE LIQUEUR  ( 905000 ),Spirit,750 ML,1780,Cordials,IM OTH SPCLTS,7215,ABSENTE (ANISE),ABSENTE LIQUEUR,905000,Non-Listed,12,Actual,29
ABSOLUT - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,12,Actual,7780
ABSOLUT - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,12,Actual,10320
ABSOLUT - VODKA IMPORTD - 1.75 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,1.75 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,6,Actual,4090
ABSOLUT - VODKA IMPORTD - 1.75 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,1.75 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,6,Actual,5214
ABSOLUT - VODKA IMPORTD - 200 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,200 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,24,Actual,4409
ABSOLUT - VODKA IMPORTD - 200 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,200 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,24,Actual,5565
ABSOLUT - VODKA IMPORTD - 375 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,375 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,24,Actual,11827
ABSOLUT - VODKA IMPORTD - 375 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,375 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,24,Actual,14234
ABSOLUT - VODKA IMPORTD - 50 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,50 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,120,Actual,13341
ABSOLUT - VODKA IMPORTD - 50 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,50 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,120,Actual,20604
ABSOLUT - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,12,Actual,10586
ABSOLUT - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT VK 80  ( 264100 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT,ABSOLUT VK 80,264100,Listed,12,Actual,13165
ABSOLUT 100 PREMIUM BLACK LABEL VODKA - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT BLK 100  ( 1094700 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT 100 PREMIUM BLACK LABEL VODKA,ABSOLUT BLK 100,1094700,Non-Listed,12,Actual,1
ABSOLUT APEACH - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Non-Listed,12,Actual,1
ABSOLUT APEACH - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Non-Listed,12,Actual,131
ABSOLUT APEACH - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Non-Listed,12,Actual,173
ABSOLUT APEACH - VODKA IMPORTD - 375 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,375 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Non-Listed,24,Actual,1
ABSOLUT APEACH - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Listed,12,Actual,963
ABSOLUT APEACH - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT APEACH  ( 758103 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT APEACH,ABSOLUT APEACH,758103,Listed,12,Actual,1169
ABSOLUT BERRI ACAI FLAVORED VODKA - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT BERIACAI  ( 1172310 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BERRI ACAI FLAVORED VODKA,ABSOLUT BERIACAI,1172310,Non-Listed,12,Actual,54
ABSOLUT BERRI ACAI FLAVORED VODKA - VODKA IMPORTD - 1.0 LTR,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT BERIACAI  ( 1172310 ),Spirit,1.0 LTR,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BERRI ACAI FLAVORED VODKA,ABSOLUT BERIACAI,1172310,Non-Listed,12,Actual,72
ABSOLUT BERRI ACAI FLAVORED VODKA - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT BERIACAI  ( 1172310 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BERRI ACAI FLAVORED VODKA,ABSOLUT BERIACAI,1172310,Listed,12,Actual,226
ABSOLUT BERRI ACAI FLAVORED VODKA - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT BERIACAI  ( 1172310 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BERRI ACAI FLAVORED VODKA,ABSOLUT BERIACAI,1172310,Listed,12,Actual,265
ABSOLUT BLUE COMBO PK:6BLU&3EA CTRN/MNDR - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT COMBO  ( 271901 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BLUE COMBO PK:6BLU&3EA CTRN/MNDR,ABSOLUT COMBO,271901,Non-Listed,12,Actual,12
ABSOLUT BLUE COMBO PK:6BLU&3EA CTRN/MNDR - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT COMBO  ( 271901 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT BLUE COMBO PK:6BLU&3EA CTRN/MNDR,ABSOLUT COMBO,271901,Non-Listed,12,Actual,60
ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM - VODKA IMPORTD - 50 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT CHRYKRAN  ( 1178781 ),Spirit,50 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM,ABSOLUT CHRYKRAN,1178781,Non-Listed,120,Actual,375
ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM - VODKA IMPORTD - 50 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT CHRYKRAN  ( 1178781 ),Spirit,50 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM,ABSOLUT CHRYKRAN,1178781,Non-Listed,120,Actual,458
ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT CHRYKRAN  ( 1178781 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM,ABSOLUT CHRYKRAN,1178781,Non-Listed,12,Actual,100
ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM - VODKA IMPORTD - 750 ML,PERNOD RCRD USA  ( 5903 ),VODKA IMPORTD  ( 3200 ),ABSOLUT CHRYKRAN  ( 1178781 ),Spirit,750 ML,5903,Vodka,VODKA IMPORTD,3200,ABSOLUT CHERRYKRAN:CHERRY/WH CRNBRY/PLUM,ABSOLUT CHRYKRAN,1178781,Non-Listed,12,Actual,157
